SS18941,Stabilo Sensor F-tip Fineliner Pen Blue (Pack of 10) 189/41,15121,108,189/41,F,N,10,35.09,23.39,1,100011,4.01E+12,N.1,Unnamed: 14,SS18941.1,Stabilo,Stabilo.1,4,1.1,0.1,N.2,44121702,0,Stabilo Sensor F-tip Fline Blu Pk10,Unnamed: 25
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,7,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,28,,N,,0,,
,,,,,,N,,,,1,,,N,126626,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126643,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126667,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126668,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126673,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126675,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126686,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,126687,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,126694,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,127310,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,127311,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,127428,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,127429,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,127477,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,127570,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,127608,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,127643,,,,,997,,N,,0,,
,,,,,,Y,,,,1,,,Y,127644,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,127648,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,128918,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,132737,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,132905,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,132906,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,132907,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,132909,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135607,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135608,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135609,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135610,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135611,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135612,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,135613,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,136553,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,127214,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,163400,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,164558,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,147603,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,153753,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,Y,,,,0,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,0,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,Y,,,,0,,,Y,137024,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,161184,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,162299,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,164556,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,165760,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,166949,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,168052,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,169134,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,164553,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,155736,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,39244,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,997,,N,,0,,
,,,,,,Y,,,,1,,,Y,142697,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,143837,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,145011,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,146225,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,165354,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,166621,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,167776,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,157297,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,147406,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,165757,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,166947,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,998,,Y,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,14,,N,,0,,
,,,,,,Y,,,,1,,,Y,156851,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,157954,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,160133,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,155741,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,150089,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,152504,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,151297,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,148857,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,158681,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,159749,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,160811,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,161895,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,163015,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,164132,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,165325,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,166534,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,150620,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,166544,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,161905,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,164143,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,168748,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,163024,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,165336,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,167671,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,159758,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,160820,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,160130,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,150098,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,143437,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,144592,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,147016,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,Y,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,162915,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,N,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,999,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,152984,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,154156,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,155324,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,167691,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,168767,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,169861,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,139113,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,N,,,,1,,,Y,,,,,,1,,N,,0,,
,,,,,,Y,,,,1,,,Y,,,,,,777,,N,,0,,
